0.015,-0.025,-0.364,0.300,-0.001,0.052,-0.100
0.013,-0.038,-0.354,0.400,-0.001,0.054,-0.100
0.012,-0.050,-0.344,0.500,-0.001,0.056,-0.100
0.011,-0.061,-0.333,0.600,-0.001,0.059,-0.100
0.010,-0.072,-0.321,0.700,-0.001,0.061,-0.100
0.009,-0.081,-0.309,0.800,-0.001,0.063,-0.100
0.008,-0.090,-0.296,0.900,-0.001,0.065,-0.100
0.007,-0.097,-0.282,1.000,-0.000,0.068,-0.100
0.006,-0.104,-0.267,1.100,-0.000,0.070,-0.100
0.006,-0.110,-0.251,1.200,-0.000,0.072,-0.100
0.005,-0.115,-0.235,1.300,-0.000,0.074,-0.100
0.004,-0.119,-0.218,1.400,-0.000,0.077,-0.100
0.004,-0.123,-0.200,1.500,-0.000,0.079,-0.100
0.003,-0.125,-0.181,1.600,-0.000,0.081,-0.100
0.002,-0.127,-0.162,1.700,-0.000,0.083,-0.100
0.002,-0.128,-0.142,1.800,-0.000,0.086,-0.100
0.001,-0.128,-0.121,1.900,-0.000,0.088,-0.100
0.001,-0.127,-0.100,2.000,-0.000,0.090,-0.100
0.001,-0.126,-0.077,2.100,-0.000,0.092,-0.100
0.000,-0.124,-0.054,2.200,-0.000,0.095,-0.100
-0.000,-0.121,-0.031,2.300,0.000,0.097,-0.100
-0.001,-0.117,-0.006,2.400,0.000,0.099,-0.100
-0.001,-0.112,0.019,2.500,0.000,0.101,-0.100
-0.001,-0.107,0.045,2.600,0.000,0.103,-0.100
-0.002,-0.101,0.072,2.700,0.000,0.106,-0.100
-0.002,-0.094,0.100,2.800,0.000,0.108,-0.100
-0.002,-0.086,0.129,2.900,0.000,0.110,-0.100
-0.003,-0.078,0.159,3.000,0.000,0.112,-0.100
-0.003,-0.068,0.189,3.100,0.000,0.115,-0.100
-0.003,-0.058,0.221,3.200,0.000,0.117,-0.100
-0.004,-0.047,0.253,3.300,0.000,0.119,-0.100
-0.004,-0.035,0.287,3.400,0.000,0.121,-0.100
-0.004,-0.022,0.322,3.500,0.001,0.124,-0.100
-0.004,-0.008,0.358,3.600,0.001,0.126,-0.100
-0.005,0.007,0.395,3.700,0.001,0.128,-0.100
-0.005,0.023,0.434,3.800,0.001,0.130,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,0.000,0.001,0.135,-0.100
-0.005,0.031,0.487,0.100,0.001,0.135,-0.098
-0.005,0.001,0.452,0.200,0.001,0.134,-0.097
-0.005,-0.030,0.414,0.300,0.001,0.134,-0.095
-0.005,-0.063,0.373,0.400,0.001,0.133,-0.094
-0.005,-0.096,0.329,0.500,0.001,0.132,-0.092
-0.005,-0.129,0.283,0.600,0.001,0.130,-0.091
-0.005,-0.163,0.234,0.700,0.001,0.128,-0.090
-0.004,-0.197,0.185,0.800,0.001,0.126,-0.088
-0.004,-0.230,0.134,0.900,0.001,0.124,-0.087
-0.004,-0.262,0.082,1.000,0.000,0.122,-0.086
-0.004,-0.293,0.031,1.100,0.000,0.119,-0.085
-0.003,-0.323,-0.021,1.200,0.000,0.116,-0.084
-0.003,-0.352,-0.072,1.300,0.000,0.114,-0.083
-0.002,-0.378,-0.123,1.400,0.000,0.110,-0.082
-0.002,-0.402,-0.172,1.500,0.000,0.107,-0.082
-0.001,-0.423,-0.220,1.600,0.000,0.104,-0.081
-0.001,-0.441,-0.267,1.700,0.000,0.101,-0.081
-0.000,-0.456,-0.310,1.800,0.000,0.097,-0.080
0.000,-0.468,-0.352,1.900,-0.000,0.094,-0.080
0.001,-0.475,-0.390,2.000,-0.000,0.090,-0.080
0.002,-0.478,-0.426,2.100,-0.000,0.086,-0.080
0.003,-0.477,-0.458,2.200,-0.000,0.083,-0.080
0.003,-0.472,-0.486,2.300,-0.000,0.079,-0.081
0.004,-0.462,-0.510,2.400,-0.000,0.076,-0.081
0.005,-0.447,-0.529,2.500,-0.000,0.073,-0.082
0.006,-0.428,-0.545,2.600,-0.000,0.070,-0.082
0.007,-0.405,-0.556,2.700,-0.000,0.066,-0.083
0.009,-0.378,-0.562,2.800,-0.001,0.064,-0.084
0.010,-0.348,-0.565,2.900,-0.001,0.061,-0.085
0.011,-0.315,-0.563,3.000,-0.001,0.058,-0.086
0.012,-0.281,-0.558,3.100,-0.001,0.056,-0.087
0.013,-0.245,-0.548,3.200,-0.001,0.054,-0.088
0.015,-0.209,-0.536,3.300,-0.001,0.052,-0.090
0.016,-0.173,-0.521,3.400,-0.001,0.050,-0.091
0.017,-0.137,-0.503,3.500,-0.001,0.048,-0.092
0.018,-0.102,-0.483,3.600,-0.001,0.047,-0.094
0.018,-0.069,-0.461,3.700,-0.001,0.046,-0.095
0.019,-0.038,-0.438,3.800,-0.001,0.046,-0.097
0.019,-0.008,-0.413,3.900,-0.001,0.045,-0.098
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,0.000,-0.001,0.045,-0.100
0.018,0.003,-0.380,0.100,-0.001,0.047,-0.100
0.016,-0.011,-0.372,0.200,-0.001,0.050,-0.100
0.015,-0.025,-0.364,0.300,-0.001,0.052,-0.100
0.013,-0.038,-0.354,0.400,-0.001,0.054,-0.100
0.012,-0.050,-0.344,0.500,-0.001,0.056,-0.100
0.011,-0.061,-0.333,0.600,-0.001,0.059,-0.100
0.010,-0.072,-0.321,0.700,-0.001,0.061,-0.100
0.009,-0.081,-0.309,0.800,-0.001,0.063,-0.100
0.008,-0.090,-0.296,0.900,-0.001,0.065,-0.100
0.007,-0.097,-0.282,1.000,-0.000,0.068,-0.100
0.006,-0.104,-0.267,1.100,-0.000,0.070,-0.100
0.006,-0.110,-0.251,1.200,-0.000,0.072,-0.100
0.005,-0.115,-0.235,1.300,-0.000,0.074,-0.100
0.004,-0.119,-0.218,1.400,-0.000,0.077,-0.100
0.004,-0.123,-0.200,1.500,-0.000,0.079,-0.100
0.003,-0.125,-0.181,1.600,-0.000,0.081,-0.100
0.002,-0.127,-0.162,1.700,-0.000,0.083,-0.100
0.002,-0.128,-0.142,1.800,-0.000,0.086,-0.100
0.001,-0.128,-0.121,1.900,-0.000,0.088,-0.100
0.001,-0.127,-0.100,2.000,-0.000,0.090,-0.100
0.001,-0.126,-0.077,2.100,-0.000,0.092,-0.100
0.000,-0.124,-0.054,2.200,-0.000,0.095,-0.100
-0.000,-0.121,-0.031,2.300,0.000,0.097,-0.100
-0.001,-0.117,-0.006,2.400,0.000,0.099,-0.100
-0.001,-0.112,0.019,2.500,0.000,0.101,-0.100
-0.001,-0.107,0.045,2.600,0.000,0.103,-0.100
-0.002,-0.101,0.072,2.700,0.000,0.106,-0.100
-0.002,-0.094,0.100,2.800,0.000,0.108,-0.100
-0.002,-0.086,0.129,2.900,0.000,0.110,-0.100
-0.003,-0.078,0.159,3.000,0.000,0.112,-0.100
-0.003,-0.068,0.189,3.100,0.000,0.115,-0.100
-0.003,-0.058,0.221,3.200,0.000,0.117,-0.100
-0.004,-0.047,0.253,3.300,0.000,0.119,-0.100
-0.004,-0.035,0.287,3.400,0.000,0.121,-0.100
-0.004,-0.022,0.322,3.500,0.001,0.124,-0.100
-0.004,-0.008,0.358,3.600,0.001,0.126,-0.100
-0.005,0.007,0.395,3.700,0.001,0.128,-0.100
-0.005,0.023,0.434,3.800,0.001,0.130,-0.100
-0.005,0.040,0.475,3.900,0.001,0.133,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,0.000,0.001,0.135,-0.100
-0.005,0.031,0.487,0.100,0.001,0.135,-0.098
-0.005,0.002,0.455,0.200,0.001,0.135,-0.097
-0.005,-0.028,0.421,0.300,0.001,0.134,-0.095
-0.005,-0.058,0.384,0.400,0.001,0.133,-0.094
-0.005,-0.088,0.346,0.500,0.001,0.133,-0.092
-0.005,-0.119,0.307,0.600,0.001,0.132,-0.091
-0.005,-0.150,0.266,0.700,0.001,0.130,-0.090
-0.005,-0.180,0.224,0.800,0.001,0.129,-0.088
-0.004,-0.210,0.182,0.900,0.001,0.127,-0.087
-0.004,-0.239,0.140,1.000,0.001,0.126,-0.086
-0.004,-0.267,0.098,1.100,0.001,0.124,-0.085
-0.004,-0.294,0.056,1.200,0.000,0.122,-0.084
-0.004,-0.320,0.014,1.300,0.000,0.120,-0.083
-0.003,-0.344,-0.027,1.400,0.000,0.118,-0.082
-0.003,-0.366,-0.066,1.500,0.000,0.115,-0.082
-0.003,-0.386,-0.105,1.600,0.000,0.113,-0.081
-0.002,-0.404,-0.142,1.700,0.000,0.111,-0.081
-0.002,-0.419,-0.178,1.800,0.000,0.108,-0.080
-0.002,-0.432,-0.211,1.900,0.000,0.106,-0.080
-0.001,-0.442,-0.243,2.000,0.000,0.103,-0.080
-0.001,-0.449,-0.272,2.100,0.000,0.101,-0.080
-0.001,-0.453,-0.298,2.200,0.000,0.098,-0.080
-0.000,-0.454,-0.322,2.300,0.000,0.096,-0.081
0.000,-0.452,-0.343,2.400,-0.000,0.093,-0.081
0.001,-0.446,-0.361,2.500,-0.000,0.091,-0.082
0.001,-0.438,-0.375,2.600,-0.000,0.089,-0.082
0.002,-0.426,-0.386,2.700,-0.000,0.086,-0.083
0.002,-0.411,-0.394,2.800,-0.000,0.084,-0.084
0.003,-0.393,-0.399,2.900,-0.000,0.082,-0.085
0.003,-0.373,-0.400,3.000,-0.000,0.081,-0.086
0.004,-0.351,-0.398,3.100,-0.000,0.079,-0.087
0.004,-0.327,-0.393,3.200,-0.000,0.077,-0.088
0.004,-0.302,-0.385,3.300,-0.000,0.076,-0.090
0.005,-0.275,-0.374,3.400,-0.000,0.075,-0.091
0.005,-0.247,-0.360,3.500,-0.000,0.074,-0.092
0.005,-0.219,-0.344,3.600,-0.000,0.073,-0.094
0.006,-0.191,-0.325,3.700,-0.000,0.072,-0.095
0.006,-0.163,-0.304,3.800,-0.000,0.072,-0.097
0.006,-0.135,-0.281,3.900,-0.000,0.071,-0.098
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,4.000,-0.000,0.071,-0.100
0.006,-0.108,-0.257,0.000,-0.000,0.071,-0.100
0.005,-0.113,-0.241,0.100,-0.000,0.073,-0.100
0.004,-0.118,-0.224,0.200,-0.000,0.076,-0.100
0.004,-0.122,-0.206,0.300,-0.000,0.078,-0.100
0.003,-0.124,-0.188,0.400,-0.000,0.080,-0.100
0.003,-0.126,-0.169,0.500,-0.000,0.082,-0.100
0.002,-0.128,-0.149,0.600,-0.000,0.085,-0.100
0.002,-0.128,-0.129,0.700,-0.000,0.087,-0.100
0.001,-0.128,-0.108,0.800,-0.000,0.089,-0.100
0.001,-0.127,-0.086,0.900,-0.000,0.091,-0.100
0.000,-0.125,-0.063,1.000,-0.000,0.094,-0.100
-0.000,-0.122,-0.039,1.100,0.000,0.096,-0.100
-0.001,-0.118,-0.015,1.200,0.000,0.098,-0.100
-0.001,-0.114,0.010,1.300,0.000,0.100,-0.100
-0.001,-0.109,0.036,1.400,0.000,0.103,-0.100
-0.002,-0.103,0.063,1.500,0.000,0.105,-0.100
-0.002,-0.096,0.090,1.600,0.000,0.107,-0.100
-0.002,-0.089,0.118,1.700,0.000,0.109,-0.100
-0.003,-0.081,0.148,1.800,0.000,0.112,-0.100
-0.003,-0.072,0.178,1.900,0.000,0.114,-0.100
-0.003,-0.062,0.209,2.000,0.000,0.116,-0.100
-0.003,-0.051,0.241,2.100,0.000,0.118,-0.100
-0.004,-0.039,0.275,2.200,0.000,0.121,-0.100
-0.004,-0.027,0.309,2.300,0.000,0.123,-0.100
-0.004,-0.013,0.345,2.400,0.001,0.125,-0.100
-0.004,0.001,0.382,2.500,0.001,0.127,-0.100
-0.005,0.017,0.420,2.600,0.001,0.130,-0.100
-0.005,0.034,0.460,2.700,0.001,0.132,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.052,0.502,2.800,0.001,0.134,-0.100
-0.005,0.059,0.517,0.000,0.001,0.135,-0.100
-0.005,0.031,0.487,0.100,0.001,0.135,-0.098
-0.005,0.001,0.452,0.200,0.001,0.134,-0.097
-0.005,-0.030,0.414,0.300,0.001,0.134,-0.095
-0.005,-0.063,0.373,0.400,0.001,0.133,-0.094
-0.005,-0.096,0.329,0.500,0.001,0.132,-0.092
-0.005,-0.129,0.283,0.600,0.001,0.130,-0.091
-0.005,-0.163,0.234,0.700,0.001,0.128,-0.090
-0.004,-0.197,0.185,0.800,0.001,0.126,-0.088
-0.004,-0.230,0.134,0.900,0.001,0.124,-0.087
-0.004,-0.262,0.082,1.000,0.000,0.122,-0.086
-0.004,-0.293,0.031,1.100,0.000,0.119,-0.085
-0.003,-0.323,-0.021,1.200,0.000,0.116,-0.084
-0.003,-0.352,-0.072,1.300,0.000,0.114,-0.083
-0.002,-0.378,-0.123,1.400,0.000,0.110,-0.082
-0.002,-0.402,-0.172,1.500,0.000,0.107,-0.082
-0.001,-0.423,-0.220,1.600,0.000,0.104,-0.081
-0.001,-0.441,-0.267,1.700,0.000,0.101,-0.081
-0.000,-0.456,-0.310,1.800,0.000,0.097,-0.080
0.000,-0.468,-0.352,1.900,-0.000,0.094,-0.080
0.001,-0.475,-0.390,2.000,-0.000,0.090,-0.080
0.002,-0.478,-0.426,2.100,-0.000,0.086,-0.080
0.003,-0.477,-0.458,2.200,-0.000,0.083,-0.080
0.003,-0.472,-0.486,2.300,-0.000,0.079,-0.081
0.004,-0.462,-0.510,2.400,-0.000,0.076,-0.081
0.005,-0.447,-0.529,2.500,-0.000,0.073,-0.082
0.006,-0.428,-0.545,2.600,-0.000,0.070,-0.082
0.007,-0.405,-0.556,2.700,-0.000,0.066,-0.083
0.009,-0.378,-0.562,2.800,-0.001,0.064,-0.084
0.010,-0.348,-0.565,2.900,-0.001,0.061,-0.085
0.011,-0.315,-0.563,3.000,-0.001,0.058,-0.086
0.012,-0.281,-0.558,3.100,-0.001,0.056,-0.087
0.013,-0.245,-0.548,3.200,-0.001,0.054,-0.088
0.015,-0.209,-0.536,3.300,-0.001,0.052,-0.090
0.016,-0.173,-0.521,3.400,-0.001,0.050,-0.091
0.017,-0.137,-0.503,3.500,-0.001,0.048,-0.092
0.018,-0.102,-0.483,3.600,-0.001,0.047,-0.094
0.018,-0.069,-0.461,3.700,-0.001,0.046,-0.095
0.019,-0.038,-0.438,3.800,-0.001,0.046,-0.097
0.019,-0.008,-0.413,3.900,-0.001,0.045,-0.098
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,4.000,-0.001,0.045,-0.100
0.019,0.019,-0.387,0.000,-0.001,0.045,-0.100
0.018,0.003,-0.380,0.100,-0.001,0.047,-0.100
0.016,-0.011,-0.372,0.200,-0.001,0.050,-0.100
0.015,-0.025,-0.364,0.300,-0.001,0.052,-0.100
0.013,-0.038,-0.354,0.400,-0.001,0.054,-0.100
0.012,-0.050,-0.344,0.500,-0.001,0.056,-0.100
0.011,-0.061,-0.333,0.600,-0.001,0.059,-0.100
0.010,-0.072,-0.321,0.700,-0.001,0.061,-0.100
0.009,-0.081,-0.309,0.800,-0.001,0.063,-0.100
0.008,-0.090,-0.296,0.900,-0.001,0.065,-0.100
0.007,-0.097,-0.282,1.000,-0.000,0.068,-0.100
0.006,-0.104,-0.267,1.100,-0.000,0.070,-0.100
0.006,-0.110,-0.251,1.200,-0.000,0.072,-0.100
0.005,-0.115,-0.235,1.300,-0.000,0.074,-0.100
0.004,-0.119,-0.218,1.400,-0.000,0.077,-0.100
0.004,-0.123,-0.200,1.500,-0.000,0.079,-0.100
0.003,-0.125,-0.181,1.600,-0.000,0.081,-0.100
0.002,-0.127,-0.162,1.700,-0.000,0.083,-0.100
0.002,-0.128,-0.142,1.800,-0.000,0.086,-0.100
0.001,-0.128,-0.121,1.900,-0.000,0.088,-0.100
0.001,-0.127,-0.100,2.000,-0.000,0.090,-0.100
0.001,-0.126,-0.077,2.100,-0.000,0.092,-0.100
0.000,-0.124,-0.054,2.200,-0.000,0.095,-0.100
-0.000,-0.121,-0.031,2.300,0.000,0.097,-0.100
-0.001,-0.117,-0.006,2.400,0.000,0.099,-0.100
-0.001,-0.112,0.019,2.500,0.000,0.101,-0.100
-0.001,-0.107,0.045,2.600,0.000,0.103,-0.100
-0.002,-0.101,0.072,2.700,0.000,0.106,-0.100
-0.002,-0.094,0.100,2.800,0.000,0.108,-0.100
-0.002,-0.086,0.129,2.900,0.000,0.110,-0.100
-0.003,-0.078,0.159,3.000,0.000,0.112,-0.100
-0.003,-0.068,0.189,3.100,0.000,0.115,-0.100
-0.003,-0.058,0.221,3.200,0.000,0.117,-0.100
-0.004,-0.047,0.253,3.300,0.000,0.119,-0.100
-0.004,-0.035,0.287,3.400,0.000,0.121,-0.100
-0.004,-0.022,0.322,3.500,0.001,0.124,-0.100
-0.004,-0.008,0.358,3.600,0.001,0.126,-0.100
-0.005,0.007,0.395,3.700,0.001,0.128,-0.100
-0.005,0.023,0.434,3.800,0.001,0.130,-0.100
-0.005,0.040,0.475,3.900,0.001,0.133,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,4.000,0.001,0.135,-0.100
-0.005,0.059,0.517,0.000,0.001,0.135,-0.100
-0.005,0.031,0.487,0.100,0.001,0.135,-0.098
-0.005,0.001,0.452,0.200,0.001,0.134,-0.097
-0.005,-0.030,0.414,0.300,0.001,0.134,-0.095
-0.005,-0.063,0.373,0.400,0.001,0.133,-0.094
-0.005,-0.096,0.329,0.500,0.001,0.132,-0.092
-0.005,-0.129,0.283,0.600,0.001,0.130,-0.091
-0.005,-0.163,0.234,0.700,0.001,0.128,-0.090
-0.004,-0.197,0.185,0.800,0.001,0.126,-0.088
-0.004,-0.230,0.134,0.900,0.001,0.124,-0.087
-0.004,-0.262,0.082,1.000,0.000,0.122,-0.086
-0.004,-0.293,0.031,1.100,0.000,0.119,-0.085
-0.003,-0.323,-0.021,1.200,0.000,0.116,-0.084
-0.003,-0.352,-0.072,1.300,0.000,0.114,-0.083
-0.002,-0.378,-0.123,1.400,0.000,0.110,-0.082
-0.002,-0.402,-0.172,1.500,0.000,0.107,-0.082
-0.001,-0.423,-0.220,1.600,0.000,0.104,-0.081
-0.001,-0.441,-0.267,1.700,0.000,0.101,-0.081
-0.000,-0.456,-0.310,1.800,0.000,0.097,-0.080
0.000,-0.468,-0.352,1.900,-0.000,0.094,-0.080
0.001,-0.475,-0.390,2.000,-0.000,0.090,-0.080
0.002,-0.478,-0.426,2.100,-0.000,0.086,-0.080
