0.242	-0.104	0.195	0.500	-0.029	0.117	-0.100
0.228	-0.112	0.173	0.600	-0.027	0.116	-0.100
0.215	-0.119	0.152	0.700	-0.025	0.115	-0.100
0.200	-0.126	0.131	0.800	-0.023	0.114	-0.100
0.186	-0.132	0.111	0.900	-0.021	0.113	-0.100
0.171	-0.138	0.092	1.000	-0.019	0.112	-0.100
0.156	-0.143	0.073	1.100	-0.017	0.110	-0.100
0.140	-0.148	0.056	1.200	-0.015	0.109	-0.100
0.124	-0.153	0.038	1.300	-0.014	0.108	-0.100
0.108	-0.157	0.022	1.400	-0.012	0.107	-0.100
0.091	-0.161	0.006	1.500	-0.010	0.106	-0.100
0.074	-0.165	-0.009	1.600	-0.008	0.105	-0.100
0.056	-0.168	-0.024	1.700	-0.006	0.103	-0.100
0.038	-0.171	-0.038	1.800	-0.004	0.102	-0.100
0.019	-0.173	-0.051	1.900	-0.002	0.101	-0.100
0.000	-0.176	-0.064	2.000	0.000	0.100	-0.100
-0.020	-0.178	-0.076	2.100	0.002	0.099	-0.100
-0.039	-0.180	-0.088	2.200	0.004	0.098	-0.100
-0.060	-0.181	-0.099	2.300	0.006	0.097	-0.100
-0.081	-0.183	-0.109	2.400	0.008	0.095	-0.100
-0.102	-0.184	-0.119	2.500	0.010	0.094	-0.100
-0.124	-0.185	-0.128	2.600	0.012	0.093	-0.100
-0.146	-0.185	-0.137	2.700	0.014	0.092	-0.100
-0.168	-0.186	-0.145	2.800	0.015	0.091	-0.100
-0.191	-0.187	-0.153	2.900	0.017	0.090	-0.100
-0.215	-0.187	-0.160	3.000	0.019	0.088	-0.100
-0.239	-0.187	-0.166	3.100	0.021	0.087	-0.100
-0.263	-0.187	-0.172	3.200	0.023	0.086	-0.100
-0.287	-0.188	-0.178	3.300	0.025	0.085	-0.100
-0.312	-0.188	-0.183	3.400	0.027	0.084	-0.100
-0.337	-0.188	-0.187	3.500	0.029	0.083	-0.100
-0.362	-0.188	-0.191	3.600	0.031	0.081	-0.100
-0.388	-0.188	-0.194	3.700	0.033	0.080	-0.100
-0.413	-0.188	-0.197	3.800	0.035	0.079	-0.100
-0.439	-0.188	-0.199	3.900	0.037	0.078	-0.100
-0.439	-0.188	-0.199	0.000	0.037	0.078	-0.100
-0.438	-0.214	-0.223	0.100	0.037	0.078	-0.098
-0.433	-0.241	-0.246	0.200	0.036	0.078	-0.097
-0.425	-0.268	-0.269	0.300	0.036	0.079	-0.095
-0.415	-0.295	-0.290	0.400	0.035	0.079	-0.094
-0.401	-0.321	-0.311	0.500	0.034	0.080	-0.092
-0.384	-0.346	-0.330	0.600	0.033	0.080	-0.091
-0.365	-0.370	-0.347	0.700	0.031	0.081	-0.090
-0.344	-0.393	-0.362	0.800	0.029	0.082	-0.088
-0.320	-0.415	-0.375	0.900	0.028	0.083	-0.087
-0.294	-0.436	-0.387	1.000	0.026	0.085	-0.086
-0.267	-0.454	-0.395	1.100	0.023	0.086	-0.085
-0.238	-0.471	-0.401	1.200	0.021	0.087	-0.084
-0.207	-0.486	-0.404	1.300	0.019	0.089	-0.083
-0.177	-0.498	-0.404	1.400	0.016	0.090	-0.082
-0.145	-0.508	-0.400	1.500	0.013	0.092	-0.082
-0.113	-0.515	-0.394	1.600	0.011	0.094	-0.081
-0.082	-0.519	-0.384	1.700	0.008	0.095	-0.081
-0.051	-0.521	-0.371	1.800	0.005	0.097	-0.080
-0.020	-0.520	-0.355	1.900	0.002	0.099	-0.080
0.010	-0.515	-0.336	2.000	-0.001	0.101	-0.080
0.038	-0.508	-0.314	2.100	-0.004	0.102	-0.080
0.066	-0.498	-0.289	2.200	-0.007	0.104	-0.080
0.092	-0.486	-0.262	2.300	-0.010	0.106	-0.081
0.116	-0.470	-0.232	2.400	-0.013	0.108	-0.081
0.140	-0.453	-0.200	2.500	-0.015	0.109	-0.082
0.161	-0.433	-0.167	2.600	-0.018	0.111	-0.082
0.181	-0.412	-0.132	2.700	-0.021	0.112	-0.083
0.200	-0.389	-0.095	2.800	-0.023	0.114	-0.084
0.217	-0.364	-0.058	2.900	-0.025	0.115	-0.085
0.232	-0.338	-0.021	3.000	-0.028	0.117	-0.086
0.246	-0.310	0.017	3.100	-0.030	0.118	-0.087
0.258	-0.282	0.055	3.200	-0.031	0.119	-0.088
0.269	-0.254	0.092	3.300	-0.033	0.120	-0.090
0.278	-0.225	0.129	3.400	-0.034	0.121	-0.091
0.286	-0.196	0.165	3.500	-0.036	0.121	-0.092
0.292	-0.167	0.199	3.600	-0.037	0.122	-0.094
0.297	-0.139	0.232	3.700	-0.038	0.123	-0.095
0.301	-0.111	0.263	3.800	-0.038	0.123	-0.097
0.303	-0.083	0.292	3.900	-0.038	0.123	-0.098
0.303	-0.057	0.318	0.000	-0.039	0.123	-0.100
0.292	-0.068	0.291	0.100	-0.037	0.122	-0.100
0.280	-0.078	0.266	0.200	-0.035	0.121	-0.100
0.267	-0.087	0.242	0.300	-0.033	0.120	-0.100
0.255	-0.096	0.218	0.400	-0.031	0.119	-0.100
0.242	-0.104	0.195	0.500	-0.029	0.117	-0.100
0.228	-0.112	0.173	0.600	-0.027	0.116	-0.100
0.215	-0.119	0.152	0.700	-0.025	0.115	-0.100
0.200	-0.126	0.131	0.800	-0.023	0.114	-0.100
0.186	-0.132	0.111	0.900	-0.021	0.113	-0.100
0.171	-0.138	0.092	1.000	-0.019	0.112	-0.100
0.156	-0.143	0.073	1.100	-0.017	0.110	-0.100
0.140	-0.148	0.056	1.200	-0.015	0.109	-0.100
0.124	-0.153	0.038	1.300	-0.014	0.108	-0.100
0.108	-0.157	0.022	1.400	-0.012	0.107	-0.100
0.091	-0.161	0.006	1.500	-0.010	0.106	-0.100
0.074	-0.165	-0.009	1.600	-0.008	0.105	-0.100
0.056	-0.168	-0.024	1.700	-0.006	0.103	-0.100
0.038	-0.171	-0.038	1.800	-0.004	0.102	-0.100
0.019	-0.173	-0.051	1.900	-0.002	0.101	-0.100
0.000	-0.176	-0.064	2.000	0.000	0.100	-0.100
-0.020	-0.178	-0.076	2.100	0.002	0.099	-0.100
-0.039	-0.180	-0.088	2.200	0.004	0.098	-0.100
-0.060	-0.181	-0.099	2.300	0.006	0.097	-0.100
-0.081	-0.183	-0.109	2.400	0.008	0.095	-0.100
-0.102	-0.184	-0.119	2.500	0.010	0.094	-0.100
-0.124	-0.185	-0.128	2.600	0.012	0.093	-0.100
-0.146	-0.185	-0.137	2.700	0.014	0.092	-0.100
-0.168	-0.186	-0.145	2.800	0.015	0.091	-0.100
-0.191	-0.187	-0.153	2.900	0.017	0.090	-0.100
-0.215	-0.187	-0.160	3.000	0.019	0.088	-0.100
-0.239	-0.187	-0.166	3.100	0.021	0.087	-0.100
-0.263	-0.187	-0.172	3.200	0.023	0.086	-0.100
-0.287	-0.188	-0.178	3.300	0.025	0.085	-0.100
-0.312	-0.188	-0.183	3.400	0.027	0.084	-0.100
-0.337	-0.188	-0.187	3.500	0.029	0.083	-0.100
-0.362	-0.188	-0.191	3.600	0.031	0.081	-0.100
-0.388	-0.188	-0.194	3.700	0.033	0.080	-0.100
-0.413	-0.188	-0.197	3.800	0.035	0.079	-0.100
-0.439	-0.188	-0.199	3.900	0.037	0.078	-0.100
-0.439	-0.188	-0.199	0.000	0.037	0.078	-0.100
-0.438	-0.214	-0.223	0.100	0.037	0.078	-0.098
-0.433	-0.241	-0.246	0.200	0.036	0.078	-0.097
-0.425	-0.268	-0.269	0.300	0.036	0.079	-0.095
-0.415	-0.295	-0.290	0.400	0.035	0.079	-0.094
-0.401	-0.321	-0.311	0.500	0.034	0.080	-0.092
-0.384	-0.346	-0.330	0.600	0.033	0.080	-0.091
-0.365	-0.370	-0.347	0.700	0.031	0.081	-0.090
-0.344	-0.393	-0.362	0.800	0.029	0.082	-0.088
-0.320	-0.415	-0.375	0.900	0.028	0.083	-0.087
-0.294	-0.436	-0.387	1.000	0.026	0.085	-0.086
-0.267	-0.454	-0.395	1.100	0.023	0.086	-0.085
-0.238	-0.471	-0.401	1.200	0.021	0.087	-0.084
-0.207	-0.486	-0.404	1.300	0.019	0.089	-0.083
-0.177	-0.498	-0.404	1.400	0.016	0.090	-0.082
-0.145	-0.508	-0.400	1.500	0.013	0.092	-0.082
-0.113	-0.515	-0.394	1.600	0.011	0.094	-0.081
-0.082	-0.519	-0.384	1.700	0.008	0.095	-0.081
-0.051	-0.521	-0.371	1.800	0.005	0.097	-0.080
-0.020	-0.520	-0.355	1.900	0.002	0.099	-0.080
0.010	-0.515	-0.336	2.000	-0.001	0.101	-0.080
0.038	-0.508	-0.314	2.100	-0.004	0.102	-0.080
0.066	-0.498	-0.289	2.200	-0.007	0.104	-0.080
0.092	-0.486	-0.262	2.300	-0.010	0.106	-0.081
0.116	-0.470	-0.232	2.400	-0.013	0.108	-0.081
0.140	-0.453	-0.200	2.500	-0.015	0.109	-0.082
0.161	-0.433	-0.167	2.600	-0.018	0.111	-0.082
0.181	-0.412	-0.132	2.700	-0.021	0.112	-0.083
0.200	-0.389	-0.095	2.800	-0.023	0.114	-0.084
0.217	-0.364	-0.058	2.900	-0.025	0.115	-0.085
0.232	-0.338	-0.021	3.000	-0.028	0.117	-0.086
0.246	-0.310	0.017	3.100	-0.030	0.118	-0.087
0.258	-0.282	0.055	3.200	-0.031	0.119	-0.088
0.269	-0.254	0.092	3.300	-0.033	0.120	-0.090
0.278	-0.225	0.129	3.400	-0.034	0.121	-0.091
0.286	-0.196	0.165	3.500	-0.036	0.121	-0.092
0.292	-0.167	0.199	3.600	-0.037	0.122	-0.094
0.297	-0.139	0.232	3.700	-0.038	0.123	-0.095
0.301	-0.111	0.263	3.800	-0.038	0.123	-0.097
0.303	-0.083	0.292	3.900	-0.038	0.123	-0.098
0.303	-0.057	0.318	0.000	-0.039	0.123	-0.100
0.292	-0.068	0.291	0.100	-0.037	0.122	-0.100
0.280	-0.078	0.266	0.200	-0.035	0.121	-0.100
0.267	-0.087	0.242	0.300	-0.033	0.120	-0.100
0.255	-0.096	0.218	0.400	-0.031	0.119	-0.100
0.242	-0.104	0.195	0.500	-0.029	0.117	-0.100
0.228	-0.112	0.173	0.600	-0.027	0.116	-0.100
0.215	-0.119	0.152	0.700	-0.025	0.115	-0.100
0.200	-0.126	0.131	0.800	-0.023	0.114	-0.100
0.186	-0.132	0.111	0.900	-0.021	0.113	-0.100
0.171	-0.138	0.092	1.000	-0.019	0.112	-0.100
0.156	-0.143	0.073	1.100	-0.017	0.110	-0.100
0.140	-0.148	0.056	1.200	-0.015	0.109	-0.100
0.124	-0.153	0.038	1.300	-0.014	0.108	-0.100
0.108	-0.157	0.022	1.400	-0.012	0.107	-0.100
0.091	-0.161	0.006	1.500	-0.010	0.106	-0.100
0.074	-0.165	-0.009	1.600	-0.008	0.105	-0.100
0.056	-0.168	-0.024	1.700	-0.006	0.103	-0.100
0.038	-0.171	-0.038	1.800	-0.004	0.102	-0.100
0.019	-0.173	-0.051	1.900	-0.002	0.101	-0.100
0.000	-0.176	-0.064	2.000	0.000	0.100	-0.100
-0.020	-0.178	-0.076	2.100	0.002	0.099	-0.100
-0.039	-0.180	-0.088	2.200	0.004	0.098	-0.100
-0.060	-0.181	-0.099	2.300	0.006	0.097	-0.100
-0.081	-0.183	-0.109	2.400	0.008	0.095	-0.100
-0.102	-0.184	-0.119	2.500	0.010	0.094	-0.100
-0.124	-0.185	-0.128	2.600	0.012	0.093	-0.100
-0.146	-0.185	-0.137	2.700	0.014	0.092	-0.100
-0.168	-0.186	-0.145	2.800	0.015	0.091	-0.100
-0.191	-0.187	-0.153	2.900	0.017	0.090	-0.100
-0.215	-0.187	-0.160	3.000	0.019	0.088	-0.100
-0.239	-0.187	-0.166	3.100	0.021	0.087	-0.100
-0.263	-0.187	-0.172	3.200	0.023	0.086	-0.100
-0.287	-0.188	-0.178	3.300	0.025	0.085	-0.100
-0.312	-0.188	-0.183	3.400	0.027	0.084	-0.100
-0.337	-0.188	-0.187	3.500	0.029	0.083	-0.100
-0.362	-0.188	-0.191	3.600	0.031	0.081	-0.100
-0.388	-0.188	-0.194	3.700	0.033	0.080	-0.100
-0.413	-0.188	-0.197	3.800	0.035	0.079	-0.100
-0.439	-0.188	-0.199	3.900	0.037	0.078	-0.100
-0.439	-0.188	-0.199	0.000	0.037	0.078	-0.100
-0.438	-0.214	-0.223	0.100	0.037	0.078	-0.098
-0.433	-0.241	-0.246	0.200	0.036	0.078	-0.097
-0.425	-0.268	-0.269	0.300	0.036	0.079	-0.095
-0.415	-0.295	-0.290	0.400	0.035	0.079	-0.094
-0.401	-0.321	-0.311	0.500	0.034	0.080	-0.092
-0.384	-0.346	-0.330	0.600	0.033	0.080	-0.091
-0.365	-0.370	-0.347	0.700	0.031	0.081	-0.090
-0.344	-0.393	-0.362	0.800	0.029	0.082	-0.088
-0.320	-0.415	-0.375	0.900	0.028	0.083	-0.087
-0.294	-0.436	-0.387	1.000	0.026	0.085	-0.086
-0.267	-0.454	-0.395	1.100	0.023	0.086	-0.085
-0.238	-0.471	-0.401	1.200	0.021	0.087	-0.084
-0.207	-0.486	-0.404	1.300	0.019	0.089	-0.083
-0.177	-0.498	-0.404	1.400	0.016	0.090	-0.082
-0.145	-0.508	-0.400	1.500	0.013	0.092	-0.082
